59,856,857,858,859,860,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,916,917,918,919,920,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,976,977,978,979,980,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,1036,1037,1038,1039,1040,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,469,59
59,59,59,59,59,59,59,59,59,59,59,59,59,356,357,358,359,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,416,417,418,419,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,476,477,478,479,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,536,59,59,539,114,115,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,1481,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,2324,2325,2324,2325,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
